videoID,ID,Religion_PRED,Race_PRED,Gender_PRED,Gender Identity/Sexual Orientation_PRED,Immigration_PRED,Ethnicity/Identitarian/Nationalism_PRED,Anti-semitism_PRED,n_flavors,predicted_at,Active_Columns,Label,TAGS,GroupedTAGS
Y8ktrC11PCg,39088 - 39124,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|ReligiousConservative|WhiteIdentitarian,White Identitarian
Y9ma0ff44aY,39125 - 39125,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
Y9pKZt7R1Dk,39126 - 39139,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
YBIARXThLVg,39149 - 39158,0,1,0,1,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiSJW|LGBT,LGBT
YBvgCgFQCas,39159 - 39228,1,1,1,0,0,0,1,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Anti-semitism_PRED",Hate,Black|SocialJustice,Social Justice
YDBhGj1b4EI,39450 - 39469,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice|Socialist,Social Justice
YDZsvhjexQU,39473 - 39503,0,0,1,1,1,0,0,3,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED, Immigration_PRED",Hate,PartisanLeft|SocialJustice,Social Justice
YF1TNcugtLE,39730 - 39732,1,0,0,0,0,0,0,1,2023-08-10T14:52:22,Religion_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
YF4sjWo4t7k,39523 - 39538,1,1,0,0,0,0,0,2,2023-08-10T14:52:22,"Religion_PRED, Race_PRED",Hate,AntiSJW|PartisanRight|ReligiousConservative|WhiteIdentitarian,White Identitarian
YFLhKWYsBUo,39539 - 39555,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
YG8_UGrPfdU,39556 - 39559,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
YHoWRnf_Zus,39724 - 39729,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW,AntiSJW
YI-2ibsvLbs,39745 - 39767,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
YIz_RPJZH-w,39771 - 39784,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiTheist|SocialJustice|Socialist,Social Justice
YK6mryreQUk,39792 - 39798,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
YLF-2u4Yre4,39870 - 39904,0,1,0,0,0,0,1,2,2023-08-10T14:52:22,"Race_PRED, Anti-semitism_PRED",Hate,PartisanRight|WhiteIdentitarian,White Identitarian
YMrCmKGlEPM,40006 - 40010,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Conspiracy|LGBT,LGBT
YO0rSuD5p0I,40104 - 40123,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
YO6Aol_bqHE,40124 - 40169,1,0,0,0,0,0,1,2,2023-08-10T14:52:22,"Religion_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
YOOiJNPkFDc,40170 - 40185,0,1,0,1,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiSJW,AntiSJW
YOrQN9E2hMk,40186 - 40187,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
YOuyEtAZP2c,40208 - 40313,0,1,1,0,0,0,1,3,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
YUGGprtF3h0,37095 - 37095,0,0,1,1,0,0,0,2,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,WhiteIdentitarian,White Identitarian
YWhY0s98HaA,37096 - 37119,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,PartisanLeft|SocialJustice,Social Justice
YXE4LuNCamo,40409 - 40411,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
YXwim-quU40,40412 - 40438,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
YZ2uXbTZrfM,40440 - 40444,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,Mainstream News,Mainstream News
Ya2Qbaic22I,39140 - 39140,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
YaGBrNcATl8,39141 - 39142,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanRight|WhiteIdentitarian,White Identitarian
Yamw-o9fPZk,39143 - 39145,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
YbCQ2EJEpSY,39146 - 39148,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
YcHLNtNDLsc,39232 - 39233,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
Ygdkkatv-8M,39560 - 39687,0,1,1,1,0,1,1,5,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
YhhHV2cgSSU,39694 - 39723,1,0,0,1,1,1,0,4,2023-08-10T14:52:22,"Religion_PRED, Gender Identity/Sexual Orientation_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,AntiSJW,AntiSJW
YksqCNtBdJE,39799 - 39840,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
YmgqX6GPCiA,39733 - 39733,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
YmvPW-WT4cY,40011 - 40028,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,SocialJustice,Social Justice
Yn47-O-Kcqs,40035 - 40035,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
Yo0RqU8Cg-I,40103 - 40103,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT,LGBT
Yqt4X181epc,40328 - 40351,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
YsLurHib2O8,40396 - 40397,0,0,0,0,0,1,0,1,2023-08-10T14:52:22,Ethnicity/Identitarian/Nationalism_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
Yt821yx1crU,40398 - 40398,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
YtFMlj-LL3c,40399 - 40408,1,0,0,0,0,0,1,2,2023-08-10T14:52:22,"Religion_PRED, Anti-semitism_PRED",Hate,AntiSJW|PartisanRight|ReligiousConservative,AntiSJW
YyIN2KAhHlw,40439 - 40439,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|LGBT,LGBT
Z2-K9aw6gTg,40474 - 40485,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
ZAu6HHC5A04,40516 - 40537,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
ZBOVujz0g8g,40775 - 40782,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
ZBgMjNpO8gU,40773 - 40774,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
ZFeOh13vYNE,40889 - 40908,0,0,1,1,0,0,0,2,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
ZFlwIIwE4bc,40953 - 40977,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
ZGwog-rd5U8,41006 - 41010,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Black|SocialJustice,Social Justice
ZIu36XiwD9U,41028 - 41028,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|Libertarian,AntiSJW
ZKiVROTlw7I,41037 - 41044,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
ZQlinYSQxCo,41372 - 41388,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
ZR99-JwnMeI,41397 - 41397,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
ZRqI46OEJV4,41423 - 41423,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Educational|SocialJustice,Social Justice
ZTrw7h0V_ag,41351 - 41366,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
ZW5FOTVabtc,41476 - 41476,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
ZWNWrazl_Hw,41487 - 41488,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
ZYwuhR7Nizs,41532 - 41534,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|Black,AntiSJW
ZZLlJBae-kY,41608 - 41608,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|AntiTheist|WhiteIdentitarian,White Identitarian
ZaaAEBr5FvE,40506 - 40514,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
ZdNDgM6cO80,40853 - 40856,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,MissingLinkMedia|PartisanLeft|SocialJustice,Social Justice
ZeHWFJoSGCc,40857 - 40870,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
ZenIz09RK3g,40871 - 40871,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
ZepdHQfepnM,40872 - 40888,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
ZiLYKb7BM-0,40947 - 40948,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
ZlKxF_1IGLg,41046 - 41049,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
ZmGpCupcxXE,41064 - 41064,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|AntiTheist|WhiteIdentitarian,White Identitarian
Zp2LhvnufTg,37138 - 37138,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,Mainstream News,Mainstream News
ZqAyVyLj9_U,41369 - 41369,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
ZtAz5bWsEbw,41432 - 41455,0,1,0,0,0,1,1,3,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,SocialJustice|Socialist,Social Justice
Ztd0Our66O4,41332 - 41350,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
ZxRbCR7dFG0,41513 - 41531,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
_0OOTGt6WhY,41622 - 41650,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
_1XN2npsft0,41651 - 41671,0,0,1,1,0,0,0,2,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
_3PKpMcGkb8,41672 - 41674,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,MissingLinkMedia|PartisanLeft|SocialJustice,Social Justice
_5b1gdGUwlA,15235 - 15246,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,AntiSJW|WhiteIdentitarian,White Identitarian
_6DgpBgOTZw,15247 - 15248,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
_6WM5tzEwSs,15249 - 15258,0,0,1,1,0,0,0,2,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiSJW|PartisanRight|ReligiousConservative|WhiteIdentitarian,White Identitarian
_86cQ6-wGDQ,15259 - 15260,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
_8PbzhrIU1A,15261 - 15273,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,LGBT|SocialJustice,LGBT
_9D6bUuqonk,15274 - 15275,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
_AfXNValnlk,15276 - 15311,1,0,0,1,0,0,0,2,2023-08-10T14:52:22,"Religion_PRED, Gender Identity/Sexual Orientation_PRED",Hate,SocialJustice,Social Justice
_B5WwbS2pnQ,15312 - 15315,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
_BrYMAAJf2s,15316 - 15416,1,1,1,1,0,0,0,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
_CUf2vIz2Y4,15417 - 15427,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
_DQYwBhgOxk,15428 - 15435,1,0,1,1,0,0,0,3,2023-08-10T14:52:22,"Religion_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,Mainstream News|PartisanLeft|SocialJustice,Social Justice
_EJGXnhs9JE,15436 - 15444,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
_G4DbH87ERo,15445 - 15445,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
_HTqoFtZcHQ,37250 - 37257,0,0,0,0,0,1,0,1,2023-08-10T14:52:22,Ethnicity/Identitarian/Nationalism_PRED,Hate,Conspiracy|ReligiousConservative|WhiteIdentitarian,White Identitarian
_IX6ANtBpwg,37264 - 37270,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
_LTgGmkXh8M,37273 - 37274,0,0,0,0,1,0,0,1,2023-08-10T14:52:22,Immigration_PRED,Hate,PartisanRight|WhiteIdentitarian,White Identitarian
_LUks372Q_o,37275 - 37285,0,1,0,0,0,0,1,2,2023-08-10T14:52:22,"Race_PRED, Anti-semitism_PRED",Hate,Black|SocialJustice,Social Justice
_MtwoL6c7dE,37286 - 37293,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,Black|SocialJustice,Social Justice
_NCYvEJB2fw,37294 - 37296,0,1,1,0,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender_PRED",Hate,Mainstream News,Mainstream News
_Rdrfh1Snjs,37308 - 37351,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
_T7eJFrSp64,37352 - 37452,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW,AntiSJW
_TBWH-yZEnM,37453 - 37453,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
_VtuE0MpLQs,37454 - 37455,1,0,0,0,0,0,0,1,2023-08-10T14:52:22,Religion_PRED,Hate,AntiSJW,AntiSJW
_W1Rt9rbh1s,37456 - 37468,0,0,0,0,0,1,0,1,2023-08-10T14:52:22,Ethnicity/Identitarian/Nationalism_PRED,Hate,WhiteIdentitarian,White Identitarian
_XaQl_yB4Ng,37479 - 37480,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
_ZpTcIf90sc,37485 - 37546,0,1,0,0,0,0,1,2,2023-08-10T14:52:22,"Race_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
_axP-mOboDc,40951 - 40951,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
_ghX1Mh4RGE,15446 - 15450,0,0,0,0,0,1,0,1,2023-08-10T14:52:22,Ethnicity/Identitarian/Nationalism_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
_hYUOyn8IXE,37258 - 37263,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,AntiSJW,AntiSJW
_jfSPALrot4,37271 - 37272,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
_ohxR8q5OJQ,37297 - 37299,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|Mainstream News|PartisanRight,AntiSJW
_ojrw0BUxe0,37300 - 37300,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
_qJwGRssqkw,40952 - 40952,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
_qYWw9MZVmE,37301 - 37307,0,1,0,0,0,0,1,2,2023-08-10T14:52:22,"Race_PRED, Anti-semitism_PRED",Hate,Black|SocialJustice,Social Justice
_wwXbLovxHA,37469 - 37478,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
_yrL7Na2DNg,37481 - 37481,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
_zahjka3Gcc,37482 - 37484,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
a2Na45xQbNU,7880 - 7880,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
a4ZTC_wlgIs,7914 - 7915,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
a5qrSMao8X8,7916 - 7916,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
a6UoTjztYKA,7917 - 7917,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
a7K2ZxYNMKc,7918 - 7918,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|AntiTheist|WhiteIdentitarian,White Identitarian
a9u7l-LG78A,7919 - 7944,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
aCarUB1v0d8,7992 - 8003,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
aDTrgLeJTIE,8106 - 8112,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,SocialJustice|Socialist,Social Justice
aEGD-UGcrG8,8113 - 8116,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News|PartisanLeft|SocialJustice,Social Justice
aFP17B2Hzvg,8118 - 8119,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
aH0rFmERlSE,8230 - 8267,1,1,1,1,1,1,1,7,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,AntiSJW|PartisanRight|ReligiousConservative|WhiteIdentitarian,White Identitarian
aIi1FXQmPto,8319 - 8323,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|ReligiousConservative|WhiteIdentitarian,White Identitarian
aKDTqTTIkoo,8364 - 8370,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
aKG9J4gTEnQ,8371 - 8373,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
aLhVPodgm1g,8423 - 8435,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
aMrPQCRLGfI,8443 - 8467,0,1,0,0,0,1,0,2,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,PartisanRight|WhiteIdentitarian,White Identitarian
aN3pYVqAl6A,8468 - 8506,1,0,1,0,1,1,1,5,2023-08-10T14:52:22,"Religion_PRED, Gender_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,Conspiracy|ReligiousConservative|WhiteIdentitarian,White Identitarian
aNZmSy8v3lo,8509 - 8514,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|Educational,AntiSJW
aOh_Ng0v1WE,8519 - 8536,0,0,1,1,0,0,0,2,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiSJW|WhiteIdentitarian,White Identitarian
aPhrTOg1RUk,8540 - 8597,1,1,1,1,0,1,1,6,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,LGBT|PartisanLeft|SocialJustice|Socialist,LGBT
aRRZLfpJm74,8608 - 8608,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
aVW61Wkrkfg,8623 - 8625,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Black|SocialJustice,Social Justice
aWl_M_0sPag,8638 - 8690,1,0,1,1,0,0,0,3,2023-08-10T14:52:22,"Religion_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,SocialJustice,Social Justice
aX-lsoedK_Y,8691 - 8691,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
aa1ySekvyVU,7945 - 7980,0,1,0,1,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED",Hate,PartisanRight|WhiteIdentitarian,White Identitarian
adQ2GjSd9ho,8075 - 8105,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
afHjtm3dn40,8117 - 8117,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
afQpTr1s9_0,8120 - 8148,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,Black|SocialJustice,Social Justice
aftv8twce_w,8177 - 8229,1,1,0,0,1,1,0,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,WhiteIdentitarian,White Identitarian
ajUCEpWmS3Q,8358 - 8358,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
ajXjqJcR2cY,8359 - 8363,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
ajpedaMw9sc,8346 - 8351,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
ald-z2mod3g,8411 - 8422,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
aodGua-CGjw,8515 - 8518,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
ap3jEXciaj8,8538 - 8539,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
apZLOY1IviA,8598 - 8606,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice|Socialist,Social Justice
asM1hv2x3fU,8612 - 8612,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
assNdPCyfT0,8905 - 8907,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,PartisanRight|WhiteIdentitarian,White Identitarian
auebeCdSVxs,8621 - 8622,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
aw9oqt2Y2Us,8626 - 8635,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|Conspiracy|PartisanRight,AntiSJW
axuvy3uPPEs,8692 - 8699,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
ayHalMKc9Xw,8714 - 8776,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
b3T5udC6x5U,8832 - 8834,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
b42OXYSX2PM,8835 - 8835,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
b4LIw02L4MA,8836 - 8849,1,0,0,0,0,0,0,1,2023-08-10T14:52:22,Religion_PRED,Hate,AntiSJW,AntiSJW
b6Ewo-aZ68c,8875 - 8885,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW,AntiSJW
bBtOUP8T1dU,8942 - 8946,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW,AntiSJW
bD_PwG6lcv4,8993 - 8993,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
bDuxygIJCCA,8964 - 8989,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,Educational|SocialJustice,Social Justice
bGQCJ2Czuy0,9034 - 9154,0,1,1,0,0,1,1,4,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
bHSpBadz3xM,9222 - 9227,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice|Socialist,Social Justice
